21.31	102.0	799.253923	1.67	1.57	0.00236
21.34	101.9	789.727151	1.75	1.52	0.00177
21.41	101.9	798.9411876	1.69	1.52	0.00172
21.76	101.9	824.8835488	1.8	1.52	0.00208
21.84	101.9	819.176031	1.73	1.52	0.00247
22.16	101.9	836.0253025	1.96	1.52	0.00164
22.2	101.9	802.3686974	1.83	1.52	0.00149
22.25	101.9	798.4199731	1.9	1.52	0.00115
22.39	101.9	854.2086632	1.91	1.52	0.00217
22.27	101.9	812.3199839	1.8	1.52	0.00183
22.31	101.9	871.8162182	1.73	1.52	0.00329
28	101.8	1054.074057	2.56	1.42	0.00267
27.85	101.8	890.1141968	2.45	1.42	0.00115
27.84	101.8	966.8020264	2.88	1.42	0.00101
27.83	101.8	883.8632253	2.75	1.42	0.00024
28.36	101.8	1013.078015	2.84	1.42	0.00169
28.57	101.8	1036.431845	2.54	1.42	0.00286
28.4	101.8	1056.762487	2.75	1.42	0.00228
28.33	101.8	1071.080774	2.69	1.42	0.00257
28.56	101.8	1029.393385	2.66	1.42	0.00242
28.35	101.8	884.7952347	2.88	1.36	0.00018
28.38	101.8	1129.116548	3.09	1.36	0.00185
31.72	101.7	1223.348867	3.51	1.03	0.00282
31.55	101.7	949.2220889	3.25	1.03	0.00104
31.81	101.7	1231.571156	3.03	1.03	0.00427
31.97	101.7	1220.415606	3.32	1.03	0.00336
31.91	101.7	1236.34621	3.24	1.03	0.00369
31.55	101.7	948.5113077	3.25	1.03	0.00102
31.33	101.7	1188.264523	3.29	1.26	0.00297
31.24	101.7	1091.24455	3.1	1.26	0.00269
31.27	101.7	965.1983294	2.86	1.26	0.00192
31.28	101.7	1195.454054	3.51	1.26	0.00244
31.4	101.7	1205.753623	3.85	1.26	0.00187
31.94	101.7	1210.426198	4.01	1.26	0.00183
33.58	101.7	1240.370863	4.17	1.72	0.00229
33.4	101.7	1296.842964	3.57	1.72	0.00385
33.37	101.7	1311.362441	3.24	1.72	0.00494
33.45	101.7	1174.110689	3.3	1.72	0.00366
33.32	101.7	1203.756389	3.6	1.72	0.00313
32.94	101.8	1292.586841	3.37	1.95	0.0042
33.57	101.8	972.6340074	3.9	1.95	0.00074
33.47	101.8	967.4862724	3.88	1.95	0.0007
33.47	101.8	970.0072822	3.91	1.95	0.00064
34.23	101.8	1316.667522	3.61	1.95	0.0043
37.09	101.8	1318.290456	5.82	2.18	0.00178
36.59	101.8	1297.695043	5.25	2.18	0.00217
36.46	101.8	1308.533977	5.11	2.18	0.00234
36.31	101.8	1271.056275	5.79	2.18	0.00145
36.38	101.8	1290.994789	4.37	2.18	0.00339
37.08	101.8	1254.864514	4.96	2.18	0.0024
37.22	101.8	1347.798154	4.57	2.18	0.00363
36.83	101.8	1240.784354	4.44	2.18	0.003
36.67	101.6	1237.739043	5.25	2.41	0.00184
37.28	101.6	1273.890173	5.44	2.41	0.00202
36.93	101.6	1359.198129	4.65	2.41	0.00345
36.94	101.6	1325.566109	5.31	2.41	0.00229
37.16	101.6	1007.613413	5.05	2.41	0.0007
36.97	101.6	991.6360294	5.12	2.41	0.0005
36.92	101.6	1001.533888	5.13	2.41	0.00049
37.3	101.6	1029.615893	5.08	2.41	0.00082
37.46	101.6	1022.019142	5.05	2.41	0.00082
37.97	101.6	1302.92541	5.29	3.46	0.0028
37.94	101.6	1368.61378	4.51	3.46	0.00452
37.58	101.6	1329.624021	5.72	3.46	0.00233
37.7	101.6	1049.562249	4.3	3.46	0.00252
37.87	101.6	1037.146808	5.12	3.46	0.00129
37.99	101.6	1342.18973	5.62	3.46	0.0026
16.96	101.9	768.6972412	0.66	*	0.00255
16.99	101.9	752.8903118	0.69	*	0.0028
17.07	101.9	765.8289183	0.68	3.87	0.00233
17.05	101.9	770.5690952	0.65	3.87	0.00309
17.13	101.9	766.8770853	0.73	3.87	0.00285
17.21	101.9	772.52285	0.76	3.87	0.00251
17.17	101.9	770.7371679	0.69	3.87	0.0025
17.1	101.9	769.7255109	0.64	3.87	0.00326
17.32	101.9	791.9161789	0.72	3.87	0.00365
17.29	101.9	784.6524976	0.72	3.87	0.00358
17.32	101.9	778.8855392	0.66	3.87	0.00363
17.42	101.9	775.2764183	0.67	3.87	0.00334
20.48	101.9	953.0453354	1.08	4.57	0.00343
20.48	101.9	912.522043	1.01	4.57	0.00362
20.64	101.9	967.0037842	1.05	4.57	0.00413
20.94	101.9	836.7468414	0.8	4.57	0.00447
20.85	101.9	837.2726429	0.85	4.57	0.00358
20.77	101.9	1024.527683	1.17	4.64	0.00385
21.08	101.9	1031.239988	1.13	4.64	0.00467
21.28	101.9	1010.792763	1.06	4.64	0.00528
21.2	101.9	998.5690719	1.04	4.64	0.00532
21.28	101.9	852.9054311	0.84	4.64	0.00458
21.17	101.9	834.0887075	0.8	4.64	0.00463
21.42	101.9	1028.908064	1.15	4.64	0.00474
21.57	101.9	1058.616288	1.2	4.64	0.00486
21.62	101.9	854.0208507	0.86	4.64	0.00485
21.59	101.9	830.7914736	0.92	4.64	0.00345
21.57	101.9	828.0927631	1.01	4.64	0.00245
21.82	101.9	995.8599497	1.09	4.64	0.00538
22.23	101.9	847.328229	0.99	4.64	0.00374
22.31	101.9	851.2266777	0.92	4.64	0.00471
25.02	101.9	1159.551892	1.58	4.34	0.0048
24.96	101.9	1154.082108	1.61	4.34	0.0045
24.97	101.9	1168.190759	1.96	4.34	0.00264
24.75	101.9	888.1517971	1.21	4.34	0.00305
24.94	101.9	905.0264538	1.2	4.34	0.00355
25.08	101.9	1075.467408	1.51	4.34	0.00435
24.98	101.9	1051.741852	1.52	4.34	0.00384
25.19	101.9	1110.981172	1.57	4.34	0.00449
25.33	101.9	1137.969973	1.6	4.34	0.00476
25.48	101.9	1112.422715	1.85	4.34	0.00298
25.58	101.9	1167.520109	1.86	4.34	0.00362
25.68	101.8	893.8067843	1.3	4.04	0.00323
25.71	101.8	891.8119666	1.55	4.04	0.00158
25.58	101.8	878.048452	1.58	4.04	0.0012
25.64	101.8	891.1286575	1.43	4.04	0.00216
25.88	101.8	1092.329816	1.7	4.04	0.00392
26.41	101.8	1171.610275	1.91	4.04	0.00397
26.62	101.8	1092.083827	1.61	4.04	0.00509
26.49	101.8	895.0978718	1.74	4.04	0.00126
26.52	101.8	899.0608766	1.55	4.04	0.00229
34.68	101.7	983.92786	3.77	3.32	0.00101
35.15	101.7	1274.991907	3.65	3.32	0.00384
35.44	101.7	1217.584705	3.7	3.32	0.00328
35.7	101.7	1265.424462	3.74	3.32	0.00371
35.62	101.7	1287.059924	4.38	3.32	0.0026
35.91	101.7	1313.916491	3.8	3.32	0.0041
35.91	101.7	1329.618373	3.79	3.32	0.0042
35.78	101.7	1340.195481	4.55	3.32	0.00272
36.23	101.7	1273.813267	4.34	3.32	0.00276
36.04	101.7	1041.099203	3.39	3.32	0.00276
35.19	101.7	1032.720732	3.87	3.32	0.00136
34.96	101.7	1009.197235	3.56	3.32	0.0017
34.64	101.7	1002.334251	3.46	3.32	0.00169
34.75	101.7	1285.119125	4.67	3.32	0.00186
34.24	101.7	1276.944461	3.82	3.32	0.00312
34.37	101.7	1260.5356	4.32	3.32	0.0021
34.17	101.7	1314.812075	4	3.32	0.00297
34.13	101.7	1025.30368	3.33	3.32	0.00193
38.68	101.8	1081.749438	4.69	2.17	0.00098
37.09	101.8	1123.703132	5.04	2.17	0.00046
37.1	101.8	1141.383861	3.91	2.17	0.00201
36.81	101.8	1043.254765	3.95	2.17	0.0011
34.67	101.8	1113.314362	4.74	2.17	0.00004
34.85	101.8	998.2833659	3.29	1.61	0.00205
34.48	101.8	1058.101554	3.64	1.61	0.00166
34.16	101.8	978.0853616	3.87	1.45	0.00089
32.17	101.8	964.8559022	3.53	2.79	0.00186
31.68	101.8	949.3287152	3.74	2.79	0.00114
31.48	101.8	960.3966766	3.66	2.79	0.00131
30.99	101.8	879.6292611	4.15	2.79	-0.00999
31.11	101.8	893.3228486	3.74	2.35	0.00058
30.6	101.8	888.353461	3.53	2.35	0.00076
30.23	101.8	866.4697737	3.76	2.35	0.00041
29.99	101.8	852.5575102	3.84	2.35	0.00016
29.5	101.8	839.7938281	3.77	2.35	0.00008
29.26	101.8	825.3215506	3.45	2.35	0.00069
28.93	101.8	823.5985391	3.6	2.35	0.00011
28.63	101.8	805.069718	3.4	2.35	0.00048
28.58	101.8	807.3555047	3.32	2.35	0.00063
28.39	101.7	786.8041196	3.61	1.66	-0.00999
